OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,ELEVATION,ICAO_ID,TYPE_CODE,SERVCITY,STATE,COUNTRY,OPERSTATUS,PRIVATEUSE,IAPEXISTS,DODHIFLIP,FAR91,FAR93,MIL_CODE,AIRANAL,US_HIGH,US_LOW,AK_HIGH,AK_LOW,US_AREA,PACIFIC,lat,lon
11729,C8BC8209-08F6-4042-BCFB-F00D4F3ECC8E,5PA5,Monongahela Valley Hospital,40-10-55.8770N,079-54-35.6580W,1104.0,,HP,MONONGAHELA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.18218805555556,-79.90990500000001
11730,7C6A473D-CB01-4142-BC63-044DFCC2DEE1,54PN,Forbes Rgnl Health Center,40-25-39.3100N,079-44-50.0400W,1198.0,,HP,MONROEVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.42758611111111,-79.74723333333334
11731,8514AE74-0916-41AA-ACEC-3B2E9DF29F97,6PN0,UpMc East,40-26-14.1900N,079-45-38.4600W,1182.0,,HP,MONROEVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.437275,-79.76068333333333
11733,D3885E1F-DC27-412B-8072-D6B4242CB376,6PN4,Pocono Mountain,41-05-21.8900N,075-18-55.1400W,1203.0,,HP,MOUNT POCONO,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.08941388888889,-75.31531666666666
11734,435EFEB8-8D1C-4C0B-A9B4-6E672A013517,7PS5,Muncy Valley Hospital,41-12-38.7700N,076-46-24.0300W,500.0,,HP,MUNCY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.210769444444445,-76.77334166666667
11735,9BB5879F-C766-4F07-B247-D0132490E2D3,89PA,Kirschstein,40-27-59.4600N,079-37-39.7400W,1195.0,,HP,MURRYSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.46651666666667,-79.62770555555555
11737,9FA3DCC4-0A00-4A48-8385-46D7091540F9,7PS6,Allegheny Valley Hospital,40-37-08.8800N,079-44-16.2600W,965.0,,HP,NATRONA HEIGHTS,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.61913333333333,-79.73785
11738,1A522F3C-BD4B-45A9-BFF0-DE4C65822208,PS74,Hahn,40-48-01.0400N,075-20-17.0800W,660.0,,HP,NAZARETH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.800288888888886,-75.33807777777777
11744,4B1916F0-C8EF-4161-88E9-CCA221CBA392,78PA,Sap America,39-59-13.3000N,075-24-57.4000W,417.0,,HP,NEWTOWN SQUARE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.987027777777776,-75.41594444444445
11747,4872E725-A7E9-43D6-82D0-4468B5D5D153,PN44,Merck/Upper Gwynedd,40-12-57.1200N,075-16-49.1900W,355.0,,HP,NORTH WALES,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.21586666666667,-75.28033055555555
11750,9AAA9880-9A6D-41F9-83CF-EF59900470F4,0PA9,Carson,40-20-48.0000N,075-13-50.4400W,628.0,,HP,PERKASIE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.34666666666667,-75.23067777777779
11756,5966C81E-8B5D-45CB-A361-F71E7F0C3A7A,1PS6,Aria Health-Torresdale Division,40-04-10.7900N,074-58-56.6300W,99.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.06966388888889,-74.98239722222222
11757,A3CBD573-1588-4CB5-ACE1-B9D48D5D4377,2PS9,Albert Einstein Medical Center,40-02-11.4900N,075-08-35.3000W,270.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.036525,-75.1431388888889
11758,DB9C2D84-C34C-439C-9C81-29756FA18A75,PA03,Hospital of Univ of Pa/West,39-56-58.9600N,075-11-35.0100W,193.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.94971111111111,-75.19305833333334
11759,242D1771-ACFE-4D44-BA9C-4F54429422E7,1PA2,St Christopher's Hospital For Children,40-00-25.1000N,075-07-29.3900W,183.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.006972222222224,-75.12483055555555
11760,48C9BC95-E834-4E65-AC82-EA1EFC9936A2,P72,Penn's Landing,39-56-14.4060N,075-08-28.6360W,15.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,0,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,39.937335,-75.14128777777779
11761,D78FF864-FDF3-4475-AD57-7820F863A988,PA62,Temple University,40-00-20.5400N,075-09-00.5200W,183.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.00570555555556,-75.15014444444445
11763,D68E8BAC-1217-499E-AE12-14DA630F7E7C,05PA,Peco Mob,39-57-17.4050N,075-10-41.6420W,110.0,,HP,PHILADELPHIA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.95483472222222,-75.1782338888889
11767,3AED8F2D-92CC-4CA8-9BE8-4A14E21CF5E4,55PN,Phoenixville,40-07-23.9400N,075-30-56.7500W,257.0,,HP,PHOENIXVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.12331666666667,-75.51576388888888
11769,9541C090-EFDA-4E9E-A79C-B291BDBB2809,PN26,St Clair Hospital,40-22-42.3300N,080-03-55.3100W,1150.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.378425,-80.06536388888888
11770,C01519C7-CE89-4E43-95BF-720150C081FD,PS78,Pittsburgh City Center,40-26-36.0200N,079-57-38.0400W,1124.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.44333888888889,-79.96056666666667
11771,4E84F840-CCB6-4F81-99E9-23E1AF550C50,PN23,University of Pittsburgh Med Center Mercy,40-26-10.1450N,079-59-06.1000W,1018.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.43615138888889,-79.98502777777777
11772,4BDA4AEE-7923-4F20-87E2-06047DFB8F4E,30PN,Pittsburgh Children's Hospital,40-27-59.7900N,079-57-09.6100W,1088.0,,HP,PITTSBURGH,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.46660833333333,-79.95266944444445
11776,044C8EEE-4A66-4D4B-B66A-BC9CA0D2EC3A,6PN7,Moyer,41-06-00.3800N,075-34-55.4000W,1675.0,,HP,POCONO LAKE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.10010555555556,-75.58205555555556
11777,657A85DF-6BE1-40F2-9C6C-C03B343792A7,08PA,Pocono Raceway Corporate,41-03-41.9000N,075-30-33.1500W,1848.0,,HP,LONG POND,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.061638888888886,-75.50920833333333
11781,2D9DDA4D-5BD2-4602-8D7B-F0A9123269FD,PN70,Kint Farm,40-32-08.1300N,077-22-44.1000W,420.0,,HP,PORT ROYAL,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.53559166666666,-77.37891666666665
11783,C8986F2A-F3A8-4BAD-9112-7E00A39E0B7D,60PA,Pottstown Hospital,40-14-36.6500N,075-36-40.4400W,168.0,,HP,POTTSTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.24351388888889,-75.61123333333333
11785,8EFAA9F5-F88D-492C-9F2A-7E87613764F8,91PN,Lehigh Valley Hospital Schuylkill,40-41-25.3230N,076-11-31.7950W,850.0,,HP,POTTSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.690367499999994,-76.19216527777778
11786,F9D4594F-44B1-48F5-868D-713F862C9708,PS95,Mazzuca,40-41-08.8600N,076-12-38.3700W,810.0,,HP,POTTSVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.68579444444444,-76.21065833333334
11792,A941C670-313E-4362-9F51-FD29543BD586,PN89,Ridgway,41-25-25.3000N,078-43-53.5000W,2042.0,,HP,RIDGWAY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.42369444444444,-78.73152777777779
11793,CA2B8238-B5D6-45F6-81AB-1B98BED045E1,PS13,Boeing Helicopters Center 3 South,39-51-30.7100N,075-19-10.3600W,10.0,,HP,RIDLEY PARK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.858530555555554,-75.31954444444445
11794,6E2D8972-DF1A-49CC-A2E0-BBD3CF1D268D,3PA7,Nason Medical Center LLC,40-20-22.7900N,078-23-23.6700W,1336.0,,HP,ROARING SPRING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.33966388888889,-78.38990833333334
11801,02FE4F4A-416D-4451-90CD-957CC7BFB619,3PS5,Shamokin Hospital,40-48-19.7700N,076-34-12.2900W,720.0,,HP,SHAMOKIN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.80549166666666,-76.57008055555555
11803,7B0DB3D8-7085-4DAD-B946-8006116F3F00,PA94,Sharon Rgnl Health System,41-13-54.1000N,080-29-47.7900W,980.0,,HP,SHARON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.23169444444444,-80.49660833333333
11810,6E82183A-998F-401F-82AA-A28363889148,2PN2,Fortman,39-47-14.6900N,076-38-54.9500W,990.0,,HP,SHREWSBURY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.787413888888885,-76.64859722222224
11813,A9993508-CDC9-41E3-9872-8EF4BA343B00,48PN,Wilson,39-54-15.1200N,076-54-51.1200W,577.0,,HP,SPRING GROVE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.904199999999996,-76.91420000000001
11816,05D9C647-64E0-4774-B27D-87228D4D0E73,PS57,Mount Nittany Medical Center,40-49-09.7600N,077-50-34.7000W,1152.7,,HP,STATE COLLEGE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.81937777777778,-77.84297222222222
11819,2F3FF965-E040-4331-A84D-966C8F07A6E5,7PS0,B S Corporation Steelton Plant,40-13-27.5500N,076-49-40.2300W,300.0,,HP,STEELTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.22431944444445,-76.82784166666666
11828,CF0FC6EC-39B2-442D-BCDA-A252FAA31A14,17PN,Tobyhanna Army Depot,41-11-54.0400N,075-26-11.7400W,1985.0,,HP,TOBYHANNA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,MIL,NOT ANALYZED,0,0,0,0,0,0,41.198344444444444,-75.43659444444445
11831,931B8AB7-C243-4642-8E6F-1A3C8039B335,5PN2,Robert Packer Hospital - Towanda Campus,41-47-05.4200N,076-26-56.5500W,800.0,,HP,TOWANDA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.784838888888885,-76.44904166666667
11832,6B9CC322-F95F-4311-A74D-41153A85E2FE,5PN3,Penn Highlands Tyrone Hospital,40-40-30.4600N,078-15-03.1400W,1050.0,,HP,TYRONE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.675127777777774,-78.25087222222223
11835,57A05DAE-EB5A-4E36-95F0-93884099F015,22PA,Uniontown Hospital,39-54-03.2740N,079-44-41.1590W,1115.0,,HP,UNIONTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.900909444444444,-79.74476638888889
11837,0CBBA1F4-D5B1-4E23-A036-C72045D15EFB,5PA7,Indian Sleep Farm,39-55-29.3910N,075-41-45.7780W,270.0,,HP,UNIONVILLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.92483083333333,-75.69604944444445
11839,5A60249C-5310-442C-9320-8EA83504F1D9,4PS9,Ferrante,40-35-53.3400N,079-34-51.0700W,950.0,,HP,VANDERGRIFT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.598150000000004,-79.58085277777778
11846,619A5AA2-0E12-4256-BC0E-FEBC7AE1E484,3PS0,Penn Chester County Hospital,39-58-20.5600N,075-36-06.3500W,544.0,,HP,WEST CHESTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.97237777777778,-75.60176388888888
11848,6FEA7F57-23E2-4C0F-A153-6475BA66EC23,15PS,Jennersville Hospital,39-49-21.2500N,075-53-17.2200W,500.0,,HP,WEST GROVE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.82256944444445,-75.88811666666668
11850,85CE84C5-79B7-469B-B4F1-C9E71CAD4B0B,9PS5,Reading Hospital,40-19-47.1300N,075-56-59.2300W,320.0,,HP,WEST READING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.32975833333334,-75.94978611111111
11851,2EA865F9-615D-48C1-BBE1-300AEC13A165,9PS0,Zokaites,40-36-31.8800N,080-01-56.2600W,1268.0,,HP,WEXFORD,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.60885555555556,-80.03229444444445
11852,F31AEEAF-61AB-417D-8BA7-263D4B901953,PN82,Dvs,40-40-27.4200N,075-30-18.3600W,375.0,,HP,WHITEHALL,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.67428333333333,-75.5051
11853,D61782BF-FA2D-4545-BFA2-AA911A690BA5,7PN6,Hagan,39-49-29.0000N,076-37-48.0000W,845.0,,HP,WINTERSTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.82472222222223,-76.63
11855,51BA0920-B132-4071-A81D-B8267A3F5D4D,PS34,North Penn USARC,40-11-30.3820N,075-20-28.6420W,450.0,,HP,WORCESTER,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,MIL,NO OBJECTION,0,0,0,0,0,0,40.19177277777777,-75.34128944444444
11858,AC85118E-F17B-4CCB-BF46-7CFE364AE328,94PN,Wellspan York Hospital,39-56-41.3600N,076-43-05.5700W,483.0,,HP,YORK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.94482222222222,-76.7182138888889
11859,93C269D4-23DE-420C-A5D8-78B68AFC4859,2PS2,UpMc Meml Hospital,39-58-58.8100N,076-46-07.8700W,483.0,,HP,YORK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.98300277777778,-76.76885277777778
11860,DA57EDD8-A835-498F-B09F-49DFC789A151,7PN7,Wellspan York Hospital Alternate,39-56-38.0400N,076-44-32.4000W,408.0,,HP,YORK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,39.9439,-76.74233333333333
11863,999AAFD5-84DB-4B6E-B628-16D1CAF57AD3,1PS8,Punxsutawney Area Hospital,40-57-40.2310N,079-00-03.0000W,1517.0,,HP,PUNXSUTAWNEY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.961175277777784,-79.00083333333333
11868,18E8BB28-689B-4E4B-87D9-C0EAABCD1C56,15PN,Metro Edison,40-22-30.3340N,075-56-18.7520W,280.0,,HP,READING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.37509277777778,-75.93854222222222
11869,34BBC4E6-AC9D-4438-9488-5397CAACC640,PN20,Car Tech,40-22-25.3500N,075-56-12.6900W,268.0,,HP,READING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.37370833333333,-75.93685833333333
11870,23DF57AE-22B5-4FA4-A025-F367DF60B0B3,22PN,St Joseph Rgnl Health Network,40-22-30.4100N,075-58-46.7000W,326.0,,HP,READING,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.37511388888889,-75.97963888888889
11871,8DA2ABB8-CEAA-4CAC-8A96-D478695C8E69,7PS9,Penn Highlands Elk,41-25-32.6800N,078-34-38.1600W,1736.0,,HP,ST MARY'S,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,41.42574444444444,-78.57726666666666
11872,37A67F4C-9844-48A4-9A45-6E2266FEC67F,PN63,Limerick Generating Station,40-13-35.3000N,075-34-59.5200W,344.0,,HP,SANATOGA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.22647222222223,-75.58319999999999
11874,2F0816E9-4188-48B2-805E-E93CA732D064,PS81,Robert Packer Hospital,41-58-45.9800N,076-31-13.9300W,780.0,,HP,SAYRE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.97943888888889,-76.52053611111111
11875,64E95377-FFB0-4E41-9798-82E8C598F311,0PA8,Geisinger Community Medical Center Nap,41-24-00.2300N,075-38-47.3100W,1061.0,,HP,SCRANTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.40006388888889,-75.64647500000001
11876,E218BB5C-9267-46A9-A3CB-0541B4EA86F4,8PS7,Geisinger Community Medical Center,41-23-56.5900N,075-38-35.2400W,961.0,,HP,SCRANTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.399052777777776,-75.64312222222223
11878,64033DAE-6BE2-4CF5-9A75-4924663AE236,PN76,UPMC Northwest,41-21-44.3800N,079-42-02.6000W,1415.0,,HP,SENECA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.36232777777778,-79.70072222222223
11879,E3A8E62F-159B-4EFB-ACBD-684C3BB9D5C2,2PS5,Rosini Residence,40-47-11.4900N,076-35-06.7600W,960.0,,HP,SHAMOKIN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.786525,-76.58521111111111
11883,100C1B5C-2D28-49CB-84B1-41BA5A9EE297,PS29,Sugan Pond,40-22-30.3800N,074-59-28.6060W,320.0,,HP,SOLEBURY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.37510555555556,-74.99127944444444
11885,FB668895-1323-4B4D-B143-45E8FA5705A3,6PA2,UpMc,40-00-25.3600N,079-04-38.5400W,2272.0,,HP,SOMERSET,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.007044444444446,-79.07737222222222
11886,B84209C1-1891-4C2E-9E83-A0E540D56EEA,86PS,Medstar - Somerset Base,40-01-48.1700N,079-04-54.4100W,2192.0,,HP,SOMERSET,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,40.03004722222222,-79.08178055555555
11887,60E1BF2F-45D9-47F1-81A5-008931507B7D,7PS8,Bucktail Medical Center,41-19-37.8700N,077-44-10.3800W,665.0,,HP,SOUTH RENOVO,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.32718611111112,-77.73621666666666
11895,858C2226-450E-4693-9F51-7A6386805895,7PS3,Susquehanna High School,41-56-59.2300N,075-35-20.2300W,1040.0,,HP,SUSQUEHANNA,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.94978611111111,-75.58895277777778
11896,1FFE6FFF-E96A-4028-8E2B-E494074F27D2,PS83,Glaxosmithkline LLC,40-04-42.9100N,075-19-44.7400W,200.0,,HP,UPPER MERION TOWNSHIP,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.078586111111115,-75.32909444444444
11901,5BE90247-25B8-483E-99DB-3189D2A82A48,48PA,Veterans,40-35-14.5400N,076-32-36.7400W,500.0,,HP,TOWER CITY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.58737222222222,-76.54353888888889
11904,A6FBC3ED-FCAD-4281-8173-BB3C82E07B30,PN74,Guthrie Troy Community Hospital,41-46-55.1800N,076-48-22.6400W,1370.0,,HP,TROY,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.78199444444444,-76.80628888888889
11908,B7136EFF-7D1A-4609-A800-AEEE56D5CE49,8PS9,Wyoming County Healthcare Center,41-34-42.2750N,075-58-13.7190W,1080.0,,HP,TUNKHANNOCK,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.578409722222226,-75.9704775
11913,9ACF93A1-759B-4AEA-9B7C-FE0DA81F3929,PA97,Warren General Hospital,41-50-38.5160N,079-09-16.8225W,1179.0,,HP,WARREN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.844032222222225,-79.15467291666667
11915,AA29979C-8BA5-43F3-A609-BBA024862085,25PA,The Washington Hospital Rooftop,40-10-59.4000N,080-14-46.2000W,1250.0,,HP,WASHINGTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.183166666666665,-80.24616666666667
11916,17F88F38-9911-4AD9-8CF8-15C23336882A,6PA7,Helicopter 1 LLC,41-05-39.0000N,076-51-34.0000W,524.0,,HP,WATSONTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.094166666666666,-76.85944444444443
11921,029390E6-8FD2-4971-8F54-D83EDFB170F7,25PN,Nessmuk,41-43-30.1800N,077-17-14.9900W,1490.0,,HP,WELLSBORO,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.72505,-77.28749722222221
11922,0C5C1B58-326E-472B-9DD5-3934A7B3E109,PN94,Wiconisco Fire Company,40-34-11.1000N,076-41-45.4200W,671.0,,HP,WICONISCO,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.569750000000006,-76.69595000000001
11924,D3901DD8-A209-45D2-82C3-87C0A4DBD20B,PN45,Wyoming Valley Medical Center,41-15-28.0300N,075-48-29.5400W,967.0,,HP,WILKES-BARRE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.25778611111111,-75.80820555555555
11925,BCD05352-2592-453B-981D-7E92FB9CB17D,PN75,Wilkes-Barre General Hospital,41-15-30.1600N,075-52-00.5400W,675.0,,HP,WILKES-BARRE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,41.25837777777778,-75.86681666666667
11929,E327CC35-3B35-4443-9CAA-FB07D5C8ABA3,66PA,Williamsport Hospital & Medical Center,41-14-50.8100N,077-00-54.9800W,594.0,,HP,WILLIAMSPORT,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.24744722222222,-77.01527222222222
11930,A871219A-A15B-414D-8834-71052ED85B6D,7PS2,Braehead,39-59-16.3920N,075-29-27.7280W,500.0,,HP,WILLISTOWN,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,39.98788666666667,-75.49103555555556
15890,70B88D43-A822-4C65-827B-3F9F13F206A8,8NY4,Guthrie Corning Hospital,42-08-05.9400N,076-58-15.1700W,901.0,,HP,CORNING,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,42.13498333333333,-76.97088055555555
16031,3CABC7D2-E2CD-42F4-BDAD-CBC95635B297,8NK3,Saratoga Medical Park,42-58-19.0000N,073-48-21.0000W,336.0,,HP,SARATOGA SPRINGS,NY,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,42.971944444444446,-73.80583333333333
16036,3F875FCC-6963-44F4-A55D-4A6DD599AEBB,3PS3,Keller,40-48-23.0000N,075-19-18.0000W,685.0,,HP,BUSHKILL TOWNSHIP,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,CONDITIONAL,0,0,0,0,0,0,40.80638888888888,-75.32166666666666
16037,26229A96-2BC4-46B5-913F-592FB7745101,3PS6,King Air,40-37-21.5000N,075-54-03.0000W,561.0,,HP,KEMPTON,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NOT ANALYZED,0,0,0,0,0,0,40.622638888888886,-75.90083333333334
16038,5F8FFF73-0253-43E7-8E72-22702D4E50B1,3PN4,UpMc Jameson,41-00-45.6700N,080-21-06.1600W,954.0,,HP,NEW CASTLE,PA,UNITED STATES,OPERATIONAL,1,0,0,0,0,CIVIL,NO OBJECTION,0,0,0,0,0,0,41.01268611111111,-80.3517111111111
